iter	Passed	Remaining
4784	39287	1765
4785	39295	1757
4786	39302	1748
4787	39310	1740
4788	39318	1732
4789	39326	1724
4790	39333	1715
4791	39341	1707
4792	39349	1699
4793	39357	1691
4794	39364	1682
4795	39371	1674
4796	39379	1666
4797	39387	1658
4798	39394	1649
4799	39401	1641
4800	39409	1633
4801	39416	1625
4802	39425	1617
4803	39433	1608
4804	39455	1601
4805	39463	1592
4806	39470	1584
4807	39477	1576
4808	39485	1568
4809	39492	1560
4810	39500	1551
4811	39508	1543
4812	39515	1535
4813	39523	1527
4814	39531	1518
4815	39539	1510
4816	39547	1502
4817	39555	1494
4818	39562	1485
4819	39570	1477
4820	39577	1469
4821	39585	1461
4822	39593	1453
4823	39601	1444
4824	39609	1436
4825	39617	1428
4826	39625	1420
4827	39632	1411
4828	39639	1403
4829	39647	1395
4830	39655	1387
4831	39663	1379
4832	39672	1370
4833	39680	1362
4834	39688	1354
4835	39694	1346
4836	39702	1337
4837	39710	1329
4838	39717	1321
4839	39725	1313
4840	39733	1305
4841	39741	1296
4842	39748	1288
4843	39756	1280
4844	39763	1272
4845	39772	1263
4846	39779	1255
4847	39787	1247
4848	39794	1239
4849	39802	1231
4850	39810	1222
4851	39817	1214
4852	39825	1206
4853	39832	1198
4854	39840	1189
4855	39847	1181
4856	39854	1173
4857	39863	1165
4858	39870	1156
4859	39878	1148
4860	39886	1140
4861	39893	1132
4862	39901	1124
4863	39909	1115
4864	39916	1107
4865	39925	1099
4866	39933	1091
4867	39940	1083
4868	39948	1074
4869	39956	1066
4870	39963	1058
4871	39971	1050
4872	39979	1041
4873	39986	1033
4874	39994	1025
4875	40001	1017
4876	40009	1009
4877	40017	1000
4878	40024	992
4879	40032	984
4880	40040	976
4881	40051	968
4882	40058	959
4883	40065	951
4884	40074	943
4885	40083	935
4886	40090	927
4887	40098	918
4888	40106	910
4889	40114	902
4890	40121	894
4891	40129	885
4892	40136	877
4893	40144	869
4894	40152	861
4895	40159	853
4896	40166	844
4897	40174	836
4898	40182	828
4899	40190	820
4900	40198	811
4901	40206	803
4902	40214	795
4903	40221	787
4904	40230	779
4905	40238	770
4906	40245	762
4907	40254	754
4908	40262	746
4909	40269	738
4910	40277	729
4911	40284	721
4912	40292	713
4913	40300	705
4914	40308	697
4915	40316	688
4916	40324	680
4917	40332	672
4918	40340	664
4919	40348	656
4920	40355	647
4921	40363	639
4922	40370	631
4923	40378	623
4924	40386	615
4925	40393	606
4926	40400	598
4927	40409	590
4928	40418	582
4929	40426	574
4930	40434	565
4931	40442	557
4932	40449	549
4933	40457	541
4934	40464	532
4935	40472	524
4936	40480	516
4937	40488	508
4938	40496	500
4939	40503	491
4940	40511	483
4941	40519	475
4942	40527	467
4943	40535	459
4944	40542	450
4945	40550	442
4946	40558	434
4947	40565	426
4948	40573	418
4949	40581	409
4950	40589	401
4951	40596	393
4952	40604	385
4953	40612	377
4954	40619	368
4955	40627	360
4956	40635	352
4957	40643	344
4958	40650	336
4959	40658	327
4960	40665	319
4961	40674	311
4962	40682	303
4963	40689	295
4964	40697	286
4965	40705	278
4966	40712	270
4967	40720	262
4968	40727	254
4969	40736	245
4970	40742	237
4971	40750	229
4972	40757	221
4973	40764	213
4974	40771	204
4975	40779	196
4976	40786	188
4977	40794	180
4978	40802	172
4979	40810	163
4980	40818	155
4981	40826	147
4982	40833	139
4983	40841	131
4984	40848	122
4985	40856	114
4986	40863	106
4987	40871	98
4988	40879	90
4989	40887	81
4990	40894	73
4991	40901	65
4992	40910	57
4993	40918	49
4994	40925	40
4995	40932	32
4996	40940	24
4997	40948	16
4998	40955	8
4999	40963	0
