iter	MAPE	RMSE	R2	MAE
3872	0.0077050952	0.1470563016	0.9737350209	0.1025391072
3873	0.007704716714	0.1470508971	0.9737369514	0.1025337833
3874	0.007704505257	0.147046684	0.9737384562	0.1025310704
3875	0.007704112109	0.1470398254	0.973740906	0.1025259488
3876	0.007703781649	0.1470350015	0.9737426289	0.1025211901
3877	0.007703674663	0.1470334036	0.9737431996	0.102519823
3878	0.007703553506	0.147031344	0.9737439352	0.1025181493
3879	0.007703395258	0.1470253885	0.9737460622	0.1025160094
3880	0.007703170263	0.1470195147	0.9737481599	0.1025131965
3881	0.007703010211	0.1470163578	0.9737492873	0.1025110083
3882	0.00770274716	0.1470095897	0.9737517042	0.1025077654
3883	0.007702496866	0.147003952	0.9737537173	0.1025045534
3884	0.007702258552	0.1469973545	0.9737560731	0.1025016291
3885	0.007701991485	0.1469922728	0.9737578876	0.1024980318
3886	0.00770152238	0.1469790133	0.9737626217	0.1024922559
3887	0.007701264475	0.1469715911	0.9737652716	0.1024889019
3888	0.007700979436	0.1469660272	0.9737672579	0.1024849527
3889	0.007700764874	0.1469609165	0.9737690823	0.1024823388
3890	0.007700552069	0.1469555614	0.9737709939	0.1024797893
3891	0.007700251937	0.1469485788	0.9737734864	0.1024757607
3892	0.007699988818	0.1469435988	0.973775264	0.1024720237
3893	0.007699661136	0.1469395379	0.9737767135	0.1024675534
3894	0.007699578068	0.1469375772	0.9737774133	0.1024664699
3895	0.007699454586	0.1469355031	0.9737781536	0.1024647189
3896	0.00769902788	0.1469284327	0.973780677	0.1024588166
3897	0.007698879248	0.1469232738	0.9737825182	0.1024569921
3898	0.007698616994	0.1469168043	0.9737848271	0.1024537181
3899	0.007698407014	0.1469106024	0.9737870403	0.102450976
3900	0.007698212437	0.1469050482	0.9737890223	0.1024484214
3901	0.007698060152	0.1469015508	0.9737902703	0.102446195
3902	0.007697669651	0.1468925535	0.9737934807	0.1024414498
3903	0.007697424493	0.1468873913	0.9737953226	0.1024383034
3904	0.007697142874	0.14688325	0.9737968002	0.102434351
3905	0.007696987114	0.1468794162	0.9737981681	0.1024324379
3906	0.007696757369	0.1468754175	0.9737995947	0.1024292886
3907	0.0076966025	0.1468712297	0.9738010888	0.1024274108
3908	0.00769644106	0.1468677713	0.9738023226	0.1024252254
3909	0.007696217743	0.1468591193	0.9738054091	0.1024225192
3910	0.007695843516	0.1468517995	0.9738080203	0.1024178127
3911	0.007695556074	0.146847951	0.973809393	0.1024139001
3912	0.007695223304	0.1468390098	0.9738125823	0.102409855
3913	0.007694923693	0.1468343569	0.9738142419	0.1024057494
3914	0.007694609213	0.1468312773	0.9738153403	0.1024012399
3915	0.007694288991	0.1468251413	0.9738175287	0.102397138
3916	0.007693865639	0.1468168585	0.9738204827	0.1023916854
3917	0.007693646394	0.1468128693	0.9738219053	0.1023888115
3918	0.007693368579	0.1468092034	0.9738232126	0.1023850326
3919	0.00769312832	0.1468033527	0.973825299	0.102382124
3920	0.007693064397	0.1468016535	0.9738259049	0.1023813169
3921	0.007692754776	0.1467934079	0.9738288451	0.1023775709
3922	0.007692458711	0.146785176	0.9738317803	0.1023740058
3923	0.007692275038	0.1467804739	0.9738334568	0.1023717845
3924	0.007692000495	0.1467761457	0.973835	0.1023678867
3925	0.007691855261	0.1467733885	0.973835983	0.1023657805
3926	0.007691586994	0.1467689258	0.973837574	0.1023620626
3927	0.007691443911	0.1467663935	0.9738384768	0.1023601968
3928	0.007691260063	0.1467609861	0.9738404046	0.1023579176
3929	0.007690999621	0.146756509	0.9738420006	0.1023544205
3930	0.007690836747	0.1467536138	0.9738430327	0.1023520831
3931	0.007690587983	0.1467477147	0.9738451355	0.1023486731
3932	0.007690299933	0.1467395534	0.9738480446	0.1023450133
3933	0.007689974876	0.1467297078	0.9738515538	0.1023408646
3934	0.00768989004	0.1467278098	0.9738522303	0.1023397411
3935	0.007689680718	0.1467231269	0.9738538993	0.1023371589
3936	0.007689344294	0.1467170329	0.9738560712	0.1023323588
3937	0.007689208062	0.1467127599	0.973857594	0.1023307023
3938	0.007689081059	0.1467103951	0.9738584367	0.1023290934
3939	0.007688829397	0.1467039544	0.973860732	0.1023259882
3940	0.007688698507	0.1467009294	0.9738618099	0.1023241476
3941	0.007688386164	0.1466944267	0.9738641271	0.1023200636
3942	0.007688237545	0.1466904765	0.9738655347	0.1023181789
3943	0.007687963827	0.1466834579	0.9738680355	0.1023146088
3944	0.007687755879	0.146680008	0.9738692647	0.102311753
3945	0.007687430301	0.1466748733	0.9738710941	0.1023072979
3946	0.007687125188	0.1466690195	0.9738731797	0.1023035323
3947	0.007686800117	0.1466580079	0.9738771026	0.1022996107
3948	0.007686678499	0.146654882	0.9738782162	0.1022980188
3949	0.007686501542	0.1466501674	0.9738798957	0.1022959396
3950	0.007686232263	0.1466425039	0.9738826255	0.1022923573
3951	0.007685876898	0.1466382348	0.9738841462	0.1022870617
3952	0.007685555497	0.1466330278	0.9738860008	0.1022825448
3953	0.007685321106	0.1466271994	0.9738880768	0.1022794863
3954	0.007685075899	0.1466235688	0.9738893699	0.102276117
3955	0.007684841672	0.1466155938	0.9738922101	0.1022731612
3956	0.00768461084	0.1466123794	0.9738933549	0.1022699985
3957	0.007684216208	0.1466059807	0.9738956336	0.1022646854
3958	0.007684039851	0.1466021711	0.9738969903	0.1022623656
3959	0.007683770323	0.1465966932	0.973898941	0.1022585664
3960	0.007683635015	0.1465918959	0.9739006492	0.102256901
3961	0.007683588942	0.1465904441	0.9739011662	0.1022562526
3962	0.007683180667	0.1465821309	0.9739041262	0.1022510461
3963	0.007682960349	0.1465775637	0.9739057524	0.1022481971
3964	0.007682561558	0.1465717956	0.9739078061	0.1022426228
3965	0.007682402021	0.1465669873	0.973909518	0.1022405456
3966	0.007682289726	0.1465645459	0.9739103872	0.1022390797
3967	0.007682169697	0.1465600219	0.9739119977	0.1022375992
3968	0.007681851833	0.1465521862	0.9739147872	0.1022338376
3969	0.007681648958	0.1465473109	0.9739165227	0.1022312077
3970	0.007681406307	0.1465428823	0.9739180991	0.1022281423
3971	0.007681173137	0.146537306	0.9739200841	0.1022251323
3972	0.007680947287	0.1465319215	0.9739220007	0.1022222605
3973	0.007680726146	0.1465216356	0.9739256616	0.1022196214
3974	0.007680561658	0.1465187754	0.9739266796	0.1022172319
3975	0.007680496372	0.1465162538	0.973927577	0.1022163568
3976	0.007680114396	0.1465100621	0.9739297806	0.102211146
3977	0.007679741329	0.146504632	0.9739317131	0.1022058853
3978	0.00767938103	0.1465003874	0.9739332235	0.1022009535
3979	0.007679002341	0.1464935668	0.9739356507	0.1021957797
3980	0.007678896293	0.1464921737	0.9739361464	0.1021942607
3981	0.00767874975	0.1464889589	0.9739372903	0.102192417
3982	0.00767851658	0.1464860964	0.9739383089	0.102188954
3983	0.007678347686	0.1464817265	0.9739398638	0.1021868551
3984	0.007678179915	0.1464785909	0.9739409795	0.1021844651
3985	0.007678033882	0.1464765026	0.9739417225	0.1021823409
3986	0.007677895084	0.1464736504	0.9739427373	0.1021802579
3987	0.007677725367	0.1464704288	0.9739438835	0.1021779898
3988	0.007677568657	0.1464675395	0.9739449115	0.1021758418
3989	0.00767744073	0.1464649367	0.9739458375	0.1021742436
3990	0.007677302583	0.1464620755	0.9739468554	0.102172483
3991	0.007677123489	0.1464589856	0.9739479547	0.1021699481
3992	0.007676932983	0.1464530718	0.9739500586	0.1021675104
3993	0.007676752029	0.1464501922	0.9739510829	0.1021647897
3994	0.007676486231	0.1464457209	0.9739526735	0.1021611304
3995	0.007676270958	0.1464415319	0.9739541636	0.1021579923
3996	0.007676138032	0.1464389498	0.9739550821	0.1021560671
3997	0.007675967902	0.1464364202	0.9739559819	0.1021536803
3998	0.00767572983	0.1464321312	0.9739575075	0.1021504009
3999	0.007675450022	0.1464288534	0.9739586734	0.1021464516
4000	0.007675259052	0.146424258	0.9739603079	0.1021440726
4001	0.007675086663	0.146421326	0.9739613507	0.1021416396
4002	0.007674729575	0.1464147214	0.9739636997	0.1021370388
4003	0.007674631736	0.1464129039	0.9739643461	0.102135618
4004	0.00767428332	0.14640341	0.9739677224	0.1021313493
4005	0.007674222846	0.1464022954	0.9739681188	0.1021304719
4006	0.00767395531	0.1463958824	0.9739703994	0.1021268819
4007	0.007673732409	0.1463901849	0.9739724254	0.1021241375
4008	0.007673544254	0.1463880124	0.9739731979	0.1021214892
4009	0.007673318204	0.1463829473	0.973974999	0.1021185653
4010	0.007673095329	0.1463795381	0.9739762112	0.1021153966
4011	0.00767297282	0.1463772604	0.9739770211	0.1021135717
4012	0.007672761564	0.1463737666	0.9739782633	0.1021108194
4013	0.007672625227	0.1463684334	0.9739801595	0.1021090145
4014	0.00767243757	0.1463652826	0.9739812797	0.1021064055
4015	0.007672221442	0.1463605402	0.9739829657	0.102103607
4016	0.007672031387	0.1463561433	0.9739845289	0.1021012318
4017	0.007671808561	0.1463488071	0.9739871369	0.102098275
4018	0.007671652766	0.1463445377	0.9739886546	0.1020962195
4019	0.007671496497	0.1463411501	0.9739898589	0.102094196
4020	0.007671274068	0.1463373344	0.9739912152	0.1020913847
4021	0.007670913674	0.1463299599	0.9739938365	0.1020869282
4022	0.007670740409	0.1463268591	0.9739949387	0.102084597
4023	0.007670550522	0.1463230575	0.9739962899	0.1020821663
4024	0.0076702662	0.1463185292	0.9739978994	0.1020784269
4025	0.007669714487	0.1463124184	0.9740000712	0.102070204
4026	0.007669569505	0.146307597	0.9740017847	0.1020682632
4027	0.007669435806	0.1463036104	0.9740032015	0.1020665809
4028	0.007669330936	0.1463015528	0.9740039327	0.1020650669
4029	0.007669171455	0.1462982911	0.9740050918	0.1020630243
4030	0.007669025302	0.1462936552	0.9740067393	0.1020613279
4031	0.007668770776	0.1462871716	0.9740090432	0.1020582264
4032	0.0076684998	0.1462812094	0.9740111618	0.1020548087
4033	0.007668252512	0.1462756546	0.9740131355	0.1020517431
4034	0.007667979043	0.1462684912	0.9740156807	0.1020484403
4035	0.007667488991	0.146263473	0.9740174636	0.1020415032
4036	0.007667371096	0.1462607074	0.9740184462	0.1020398239
4037	0.007667204122	0.1462562802	0.974020019	0.1020378676
4038	0.007666827263	0.1462455688	0.9740238243	0.1020330367
4039	0.007666494117	0.1462380084	0.97402651	0.102028903
4040	0.007666257362	0.1462337535	0.9740280214	0.1020258305
4041	0.00766594099	0.1462261545	0.9740307206	0.1020216534
4042	0.007665780219	0.1462225437	0.9740320031	0.1020193327
4043	0.007665624029	0.1462200154	0.9740329011	0.102017148
4044	0.007665492062	0.1462175707	0.9740337694	0.1020153214
4045	0.007665245633	0.146211418	0.9740359546	0.1020123287
4046	0.007664948613	0.1462032812	0.9740388444	0.1020084953
4047	0.007664625083	0.1461994487	0.9740402054	0.1020039158
4048	0.007664522142	0.1461977485	0.9740408092	0.1020025321
4049	0.007664244517	0.1461906236	0.9740433394	0.1019989919
4050	0.007664020193	0.1461873639	0.9740444969	0.1019958103
4051	0.007663776225	0.1461816724	0.9740465179	0.1019925703
4052	0.007663588361	0.1461776526	0.9740479453	0.1019901533
4053	0.007663296134	0.146171185	0.9740502417	0.101986147
4054	0.007662977225	0.1461634735	0.9740529797	0.1019821714
4055	0.007662617625	0.146153646	0.9740564687	0.1019775819
4056	0.007662403671	0.1461488641	0.9740581664	0.1019746145
4057	0.007662227927	0.1461467626	0.9740589124	0.1019721486
4058	0.007661937634	0.1461401742	0.9740612512	0.1019684224
4059	0.007661654727	0.146134543	0.9740632502	0.1019647415
4060	0.007661560493	0.1461319259	0.9740641792	0.1019635555
4061	0.007661313792	0.1461255557	0.9740664403	0.1019604076
4062	0.007661169007	0.1461220913	0.97406767	0.1019583658
4063	0.007660869084	0.1461138287	0.9740706026	0.1019546985
4064	0.007660629035	0.1461069774	0.9740730343	0.1019517248
4065	0.007660410721	0.1461013458	0.9740750329	0.1019489397
4066	0.007660269146	0.1460962523	0.9740768405	0.1019471704
4067	0.007660126646	0.1460918601	0.9740783992	0.1019454514
4068	0.007659927344	0.1460874344	0.9740799697	0.1019430949
4069	0.007659865702	0.1460856499	0.9740806029	0.1019423291
4070	0.007659678468	0.1460803456	0.9740824851	0.1019400604
4071	0.00765932245	0.1460751594	0.9740843254	0.1019349419
4072	0.007658974587	0.1460670214	0.9740872129	0.1019300939
4073	0.007658747727	0.1460610244	0.9740893406	0.101927177
4074	0.007658438154	0.1460564467	0.9740909647	0.1019227791
4075	0.007658156929	0.146049883	0.9740932933	0.101919246
4076	0.007657908857	0.1460436725	0.9740954966	0.1019163113
4077	0.007657847119	0.1460422607	0.9740959974	0.1019154312
4078	0.007657638616	0.1460369562	0.9740978791	0.1019128577
4079	0.00765741854	0.1460318265	0.9740996987	0.1019099649
4080	0.007657284913	0.1460296281	0.9741004786	0.101908061
4081	0.007657115156	0.1460254308	0.9741019674	0.1019059534
4082	0.007656950628	0.1460221839	0.9741031191	0.1019036132
4083	0.007656630779	0.1460144255	0.9741058709	0.1018995233
4084	0.007656434564	0.1460081339	0.9741081023	0.1018970159
4085	0.007656220077	0.1460033045	0.9741098151	0.1018942758
4086	0.007655995087	0.1459976969	0.9741118038	0.1018916324
4087	0.007655729393	0.1459926151	0.974113606	0.1018880152
4088	0.007655597433	0.1459901305	0.9741144871	0.101886094
4089	0.007655450311	0.1459861107	0.9741159126	0.1018842672
4090	0.00765530532	0.1459823214	0.9741172563	0.1018824483
4091	0.007655088723	0.1459775327	0.9741189543	0.1018798385
4092	0.007654949846	0.1459737599	0.9741202921	0.1018780419
4093	0.007654844735	0.1459713189	0.9741211576	0.1018767136
4094	0.007654601517	0.1459654781	0.9741232286	0.1018737543
4095	0.007654423077	0.1459622545	0.9741243715	0.1018711432
4096	0.007654202737	0.1459568838	0.9741262757	0.101868325
4097	0.007653997667	0.1459509067	0.9741283948	0.1018658164
4098	0.007653821434	0.1459464091	0.9741299893	0.1018635558
4099	0.007653515225	0.145941604	0.9741316927	0.1018593652
4100	0.00765327513	0.1459344764	0.9741342194	0.1018564694
4101	0.007652926864	0.1459284913	0.974136341	0.1018516407
4102	0.007652721976	0.1459239704	0.9741379435	0.101849017
4103	0.007652436162	0.1459152228	0.974141044	0.1018452455
4104	0.00765210412	0.1459049573	0.9741446824	0.1018412303
4105	0.007651676857	0.1458990278	0.9741467839	0.1018352803
4106	0.007651439141	0.1458933021	0.974148813	0.1018322402
4107	0.007651323608	0.1458911963	0.9741495593	0.1018307599
4108	0.007651067589	0.1458839912	0.9741521125	0.1018275956
4109	0.007650855168	0.1458794074	0.9741537368	0.1018248166
4110	0.007650665888	0.145871482	0.9741565451	0.1018225116
4111	0.007650555751	0.145868923	0.9741574518	0.1018209326
4112	0.007650064497	0.1458582695	0.9741612265	0.1018148499
4113	0.007649875301	0.1458551499	0.9741623318	0.1018122121
4114	0.007649770187	0.145852111	0.9741634084	0.1018107918
4115	0.00764958491	0.1458479971	0.9741648659	0.1018083327
4116	0.007649416127	0.1458444226	0.9741661322	0.1018059295
4117	0.007649281325	0.1458413496	0.9741672209	0.1018041334
4118	0.007649024245	0.1458303858	0.9741711048	0.1018010322
4119	0.007648806669	0.1458241365	0.9741733184	0.101798318
4120	0.007648445806	0.1458185852	0.9741752847	0.1017933181
4121	0.007648248729	0.1458130664	0.9741772395	0.1017908961
4122	0.007647972375	0.145805131	0.9741800501	0.1017873252
4123	0.007647801287	0.1458009821	0.9741815195	0.1017852609
4124	0.007647508061	0.1457968033	0.9741829994	0.1017812587
4125	0.007647185977	0.1457929271	0.9741843721	0.1017768502
4126	0.00764690723	0.1457880283	0.974186107	0.101772922
4127	0.007646789807	0.1457834758	0.9741877191	0.1017715116
4128	0.007646544008	0.1457766347	0.9741901416	0.1017684657
4129	0.007646311619	0.1457714344	0.974191983	0.1017655865
4130	0.007646157151	0.1457684005	0.9741930573	0.1017633636
4131	0.00764597504	0.1457647496	0.97419435	0.1017609133
4132	0.007645777529	0.1457619452	0.9741953429	0.1017581183
4133	0.007645502534	0.1457568047	0.974197163	0.1017543762
4134	0.007645356577	0.1457529442	0.9741985298	0.1017523753
4135	0.007645135436	0.1457494275	0.9741997748	0.1017495708
4136	0.007645018046	0.1457469671	0.9742006459	0.1017479631
4137	0.007644927037	0.1457426731	0.9742021661	0.1017467071
4138	0.007644700891	0.145735262	0.9742047897	0.1017439337
4139	0.007644514163	0.1457328874	0.9742056303	0.101741311
4140	0.007644254936	0.1457289634	0.9742070194	0.1017377562
4141	0.007643923908	0.1457239084	0.9742088087	0.1017332614
4142	0.007643778911	0.1457204826	0.9742100213	0.1017313511
4143	0.007643467449	0.1457155333	0.9742117732	0.1017271576
4144	0.007643356745	0.145712773	0.9742127502	0.1017257414
4145	0.007643043177	0.1457056605	0.9742152676	0.1017217884
4146	0.007642801346	0.1457027153	0.9742163099	0.1017184125
4147	0.007642641402	0.1457004467	0.9742171129	0.101716262
4148	0.007642379098	0.1456970683	0.9742183085	0.1017124979
4149	0.007642140173	0.1456925158	0.9742199197	0.1017094555
4150	0.007641963453	0.1456891987	0.9742210936	0.101707188
4151	0.00764168514	0.1456843143	0.9742228221	0.1017031671
4152	0.007641531171	0.145680793	0.9742240682	0.101701279
4153	0.007641161961	0.1456755285	0.9742259311	0.1016959643
4154	0.007640976416	0.1456714075	0.9742273893	0.1016936501
4155	0.00764079199	0.1456652452	0.9742295697	0.1016914713
4156	0.00764060662	0.1456608683	0.9742311184	0.1016890646
4157	0.007640478336	0.1456579371	0.9742321555	0.1016872301
4158	0.007640200264	0.1456519441	0.9742342759	0.1016835511
4159	0.007640041936	0.1456482121	0.9742355962	0.1016815036
4160	0.007639868201	0.1456439729	0.974237096	0.1016794356
4161	0.007639829264	0.1456424237	0.974237644	0.1016789059
4162	0.007639458248	0.1456362785	0.974239818	0.1016739737
4163	0.007639326539	0.1456344271	0.974240473	0.1016721573
4164	0.007639011233	0.1456267352	0.974243194	0.1016684656
4165	0.007638792533	0.1456238555	0.9742442126	0.101665447
4166	0.007638661822	0.1456220993	0.9742448338	0.1016637425
4167	0.007638460664	0.1456175776	0.9742464332	0.1016613236
4168	0.007638242328	0.1456125112	0.9742482253	0.1016583957
4169	0.007637928776	0.1456060384	0.9742505147	0.1016543228
4170	0.00763767531	0.1455982143	0.9742532819	0.1016510751
4171	0.007637481817	0.1455911134	0.9742557932	0.1016487459
4172	0.007637239151	0.1455864302	0.9742574494	0.1016455935
4173	0.007637135863	0.1455847132	0.9742580565	0.1016441094
4174	0.007637012935	0.145582337	0.9742588969	0.1016424817
4175	0.007636847751	0.1455768648	0.974260832	0.1016404512
4176	0.007636658187	0.1455712622	0.9742628131	0.1016380318
4177	0.007636475902	0.1455688055	0.9742636818	0.1016354738
4178	0.007636359905	0.1455662752	0.9742645765	0.1016338411
4179	0.007636263719	0.1455635575	0.9742655374	0.1016326778
4180	0.007636130675	0.1455605553	0.974266599	0.1016309548
4181	0.007635710446	0.1455564251	0.9742680593	0.1016251675
4182	0.007635650825	0.1455551013	0.9742685273	0.1016243203
4183	0.007635353366	0.1455493469	0.9742705618	0.1016204096
4184	0.007635128803	0.1455441421	0.9742724019	0.1016173256
4185	0.007634854278	0.1455398056	0.974273935	0.1016135259
4186	0.007634587594	0.1455336683	0.9742761047	0.1016104182
4187	0.007634491578	0.1455314954	0.9742768728	0.1016091547
4188	0.007634209048	0.1455271043	0.9742784251	0.1016055032
4189	0.007634061824	0.1455248688	0.9742792153	0.1016033133
4190	0.007633871225	0.1455210673	0.9742805591	0.1016008518
4191	0.007633694192	0.1455189715	0.9742812999	0.1015982676
4192	0.007633581221	0.1455152043	0.9742826315	0.1015967549
4193	0.007633306349	0.1455068834	0.9742855726	0.101593494
4194	0.007632941553	0.1455014999	0.9742874753	0.1015885058
4195	0.007632799047	0.1454987718	0.9742884395	0.1015863791
4196	0.007632576447	0.1454938998	0.9742901614	0.1015834402
4197	0.00763236952	0.1454882032	0.9742921746	0.1015808866
4198	0.007632174329	0.145483295	0.9742939091	0.1015783509
4199	0.007631981122	0.1454779666	0.9742957921	0.1015757747
4200	0.007631709878	0.145472108	0.9742978623	0.1015723379
4201	0.007631487868	0.1454662189	0.9742999433	0.1015694261
4202	0.00763142918	0.1454637794	0.9743008053	0.1015687207
4203	0.007631045034	0.1454521294	0.9743049215	0.1015639856
4204	0.007630855253	0.145447208	0.9743066603	0.1015613454
4205	0.007630688582	0.1454421476	0.9743084481	0.1015592684
4206	0.007630590088	0.1454383194	0.9743098006	0.1015579564
4207	0.007630471484	0.1454368258	0.9743103282	0.1015564029
4208	0.007630180149	0.1454316859	0.974312144	0.1015522473
4209	0.007629992122	0.1454250699	0.9743144811	0.1015498779
4210	0.007629835428	0.1454207052	0.9743160229	0.1015478226
4211	0.007629592605	0.1454141562	0.9743183362	0.1015448509
4212	0.007629402561	0.1454118684	0.9743191443	0.1015421351
4213	0.007629246549	0.1454091527	0.9743201035	0.1015401134
4214	0.007629182086	0.1454077142	0.9743206116	0.1015392319
4215	0.007628859732	0.145404204	0.9743218514	0.101534617
4216	0.007628602522	0.1453993171	0.9743235774	0.1015310996
4217	0.007628448322	0.145394534	0.9743252667	0.101529105
4218	0.007628142901	0.1453863806	0.9743281462	0.1015254608
4219	0.007627847374	0.1453767641	0.9743315422	0.101521849
4220	0.007627630444	0.1453698524	0.9743339829	0.1015189719
4221	0.007627406297	0.1453644347	0.9743358959	0.1015161044
4222	0.007627184001	0.1453601188	0.9743374198	0.1015131908
4223	0.007626982827	0.1453570347	0.9743385087	0.1015103143
4224	0.007626822454	0.1453534443	0.9743397764	0.101508287
4225	0.007626430254	0.1453452389	0.9743426735	0.1015033139
4226	0.007626117599	0.1453378882	0.9743452686	0.1014994291
4227	0.007625961564	0.1453352326	0.9743462061	0.101497166
4228	0.007625574311	0.1453295526	0.9743482113	0.1014919593
4229	0.007625364039	0.1453227466	0.9743506139	0.1014893811
4230	0.007625174765	0.1453181729	0.9743522283	0.1014869277
4231	0.007624895858	0.1453148901	0.9743533871	0.1014829861
4232	0.007624687949	0.145307581	0.974355967	0.1014802906
4233	0.007624577326	0.1453047656	0.9743569607	0.101478711
4234	0.007624511459	0.1453034657	0.9743574195	0.1014778169
4235	0.007624340331	0.145300184	0.9743585778	0.1014754546
4236	0.00762420985	0.1452978414	0.9743594046	0.1014737034
4237	0.007623877886	0.1452935672	0.9743609131	0.1014690339
4238	0.007623573442	0.1452888953	0.9743625619	0.1014649487
4239	0.00762343336	0.145285805	0.9743636525	0.1014628628
4240	0.007623246775	0.1452819176	0.9743650244	0.1014604744
4241	0.007623126615	0.1452785964	0.9743661964	0.1014589217
4242	0.007622809726	0.1452735218	0.9743679872	0.1014546076
4243	0.007622573217	0.1452685471	0.9743697427	0.1014514489
4244	0.007622364756	0.1452653495	0.974370871	0.1014485868
4245	0.007622157978	0.145259035	0.974373099	0.1014461322
4246	0.007621978226	0.1452547276	0.9743746188	0.1014437955
4247	0.007621742226	0.145250436	0.974376133	0.1014406476
4248	0.007621531637	0.1452476425	0.9743771186	0.1014375924
4249	0.007621228784	0.145243063	0.9743787344	0.1014335177
4250	0.007621071422	0.1452401711	0.9743797546	0.1014315514
4251	0.007620754434	0.1452345911	0.9743817232	0.1014270364
4252	0.007620520728	0.1452300636	0.9743833204	0.1014240867
4253	0.007620114552	0.1452198912	0.9743869088	0.1014189115
4254	0.007619882454	0.1452136119	0.9743891238	0.1014159425
4255	0.007619749008	0.1452110396	0.9743900311	0.1014141797
4256	0.007619594496	0.1452080241	0.9743910948	0.1014119483
4257	0.007619401153	0.1452039678	0.9743925255	0.1014094703
4258	0.007619269666	0.1452013865	0.9743934359	0.1014077323
4259	0.00761908498	0.1451976303	0.9743947607	0.1014052903
4260	0.007618834765	0.1451939344	0.9743960643	0.1014017866
4261	0.007618600976	0.1451903796	0.974397318	0.1013987932
4262	0.007618252821	0.1451840366	0.9743995549	0.101394084
4263	0.007618082301	0.1451808918	0.974400664	0.1013918357
4264	0.007617912782	0.1451768789	0.9744020791	0.1013896294
4265	0.007617749799	0.145173033	0.9744034353	0.1013874238
4266	0.007617325262	0.1451685473	0.9744050171	0.1013814101
4267	0.007617005112	0.1451595416	0.9744081927	0.1013771488
4268	0.007616664803	0.145155126	0.9744097496	0.1013723217
4269	0.007616457196	0.1451487887	0.9744119841	0.1013697853
4270	0.007616159013	0.1451437898	0.9744137465	0.1013656144
4271	0.007615878228	0.1451394457	0.974415278	0.1013617386
4272	0.007615561511	0.145135465	0.9744166814	0.1013572993
4273	0.007615474235	0.1451331272	0.9744175056	0.1013561979
4274	0.007615265731	0.1451305245	0.9744184231	0.1013532532
4275	0.007615024328	0.145128075	0.9744192867	0.1013498105
4276	0.007614780502	0.1451216823	0.9744215402	0.1013468356
4277	0.007614507794	0.1451180878	0.9744228073	0.101343082
4278	0.007614270334	0.1451118044	0.9744250222	0.1013400775
4279	0.007613995095	0.1451064537	0.9744269082	0.1013364187
4280	0.007613783175	0.1450999043	0.9744292166	0.1013339462
4281	0.007613500888	0.1450928005	0.9744317203	0.1013304238
4282	0.007613365482	0.1450905764	0.9744325042	0.1013283366
4283	0.007613117255	0.1450856385	0.9744342445	0.1013254287
4284	0.007612906006	0.145081358	0.974435753	0.1013226787
4285	0.007612696309	0.1450772285	0.9744372082	0.1013200082
4286	0.007612556833	0.1450737769	0.9744384246	0.1013181587
4287	0.007612351533	0.1450673948	0.9744406735	0.1013154135
4288	0.007612082161	0.1450624459	0.9744424174	0.1013116902
4289	0.00761194563	0.1450606094	0.9744430645	0.1013097337
4290	0.007611625702	0.145054434	0.9744452404	0.1013057121
4291	0.007611263352	0.1450457635	0.9744482954	0.101300775
4292	0.007611028698	0.1450406689	0.9744500903	0.1012977002
4293	0.007610755068	0.1450346697	0.9744522039	0.1012941505
4294	0.007610454878	0.1450263032	0.9744551513	0.1012905144
4295	0.007610271995	0.1450206803	0.9744571321	0.1012881585
4296	0.007610073107	0.1450170157	0.974458423	0.1012855743
4297	0.007609681183	0.1450114626	0.9744603791	0.1012801763
4298	0.007609330305	0.1450060368	0.9744622902	0.1012753938
4299	0.007609083767	0.1450012945	0.9744639606	0.1012724036
4300	0.007608884359	0.1449959156	0.9744658551	0.1012698329
4301	0.007608744599	0.1449932357	0.974466799	0.101268007
4302	0.007608569656	0.144991121	0.9744675438	0.1012655845
4303	0.007608495485	0.144989598	0.9744680801	0.1012645618
4304	0.007608285764	0.1449864261	0.9744691972	0.1012617097
4305	0.007608093109	0.144984222	0.9744699735	0.1012590356
4306	0.007607782267	0.1449756431	0.9744729947	0.1012552263
4307	0.007607709933	0.1449725823	0.9744740726	0.1012542892
4308	0.007607560476	0.1449676256	0.974475818	0.1012524528
4309	0.00760738692	0.1449652401	0.974476658	0.1012500256
4310	0.00760719593	0.1449615135	0.9744779703	0.1012476225
4311	0.007607166314	0.1449605832	0.9744782978	0.1012472511
4312	0.0076069377	0.144954588	0.9744804088	0.1012444349
4313	0.007606790747	0.1449519029	0.9744813542	0.1012424485
4314	0.007606669529	0.1449492453	0.97448229	0.1012407269
4315	0.007606408821	0.1449431353	0.9744844412	0.101237045
4316	0.007606187061	0.1449394442	0.9744857407	0.1012338289
4317	0.007606018299	0.1449347234	0.9744874028	0.1012315802
4318	0.007605828202	0.1449292064	0.974489345	0.1012292018
4319	0.007605474627	0.1449212787	0.9744921358	0.1012248297
4320	0.007605334932	0.1449149085	0.9744943782	0.1012231113
4321	0.007605036332	0.1449073231	0.9744970483	0.1012193891
4322	0.007604883546	0.1449032156	0.9744984941	0.1012175418
4323	0.007604681798	0.1448996504	0.9744997489	0.1012148286
4324	0.007604442283	0.1448940331	0.974501726	0.1012118805
4325	0.007604347082	0.1448917803	0.9745025189	0.1012105265
4326	0.007604143554	0.1448848474	0.9745049589	0.1012079864
